timestamp,elapsed,app_ngap_messages_total,app_nas_messages_total,app_active_sessions,app_registration_requests_total,app_auth_failures_total,app_request_latency_seconds
2026-04-16T03:06:33.532,0.025,0.0,0.0,0.0,0.0,0.0,0.5993081570787133
2026-04-16T03:06:34.536,1.028,795.0143581879378,587.6764101527947,-0.895089317931621,423.5953132573767,31.678253036917617,0.5814184152049937
2026-04-16T03:06:35.534,2.026,819.4342066528825,595.1604473315467,-2.7237471570206537,406.10901458866465,37.31559881816824,0.5723478844274146
2026-04-16T03:06:36.532,3.024,822.097226156774,594.1401801039494,3.07297726511689,410.2089925899429,27.9950158832398,0.6195348564630025
2026-04-16T03:06:37.536,4.028,822.2463488176163,597.7280774552546,-2.5043406910310466,406.508766737428,20.973636691775923,0.6101076137107224
2026-04-16T03:06:38.538,5.03,821.2006694295746,607.431317186331,3.3762540021619714,400.2085738034948,18.92885569808479,0.6056942462864461
2026-04-16T03:06:39.534,6.026,795.4492794348025,590.6223017536954,-3.1876167690283808,417.6893710493182,17.903340345317588,0.6253051594944155
2026-04-16T03:06:40.536,7.028,812.506735463061,599.9491759011617,-2.2761316233645914,418.0350843438796,28.28061905335673,0.6299883360216378
2026-04-16T03:06:41.539,8.031,808.3199514278622,583.7997905517886,0.5161130034185533,398.81619163872847,23.134764167395673,0.6549482593000135
2026-04-16T03:06:42.567,9.059,814.5858930946933,592.4873874010564,3.0206816040802664,408.9981959368797,47.79786710212949,0.6626563474243469
