timestamp,elapsed,app_ngap_messages_total,app_nas_messages_total,app_active_sessions,app_registration_requests_total,app_auth_failures_total,app_request_latency_seconds
2026-04-15T03:12:58.798,0.031,0.0,0.0,0.0,0.0,0.0,0.4235363005632897
2026-04-15T03:12:59.802,1.035,547.7347207869248,410.8010405901936,0.7556893118819943,273.8673603934624,21.253092054389352,0.4289005089459387
2026-04-15T03:13:00.800,2.034,549.4886146415033,412.1164609811276,-0.4336609424292277,274.74430732075166,16.333254911227073,0.43270773471722124
2026-04-15T03:13:01.803,3.036,532.5692449889939,399.4269337417454,-0.2686127577687074,266.28462249449694,22.98723508303558,0.42737297305097877
2026-04-15T03:13:02.803,4.036,502.1328232136061,376.5996174102047,-2.5477814381400066,251.06641160680306,20.54600550068308,0.4400100064637652
2026-04-15T03:13:03.834,5.067,540.9954564646687,405.7465923485015,0.5908913008588996,270.49772823233434,21.314127196903158,0.42248418634399354
2026-04-15T03:13:04.810,6.043,517.1353471845018,387.8515103883765,4.075422105678925,258.5676735922509,16.915358859687373,0.42369949250100136
2026-04-15T03:13:05.810,7.043,533.8685107523256,400.4013830642443,-3.072014810720688,266.9342553761628,10.984116278243192,0.4355305133327403
2026-04-15T03:13:06.817,8.05,571.0964377789687,428.3223283342263,-0.7630070121711725,285.54821888948436,9.445659662508064,0.4299792883860023
2026-04-15T03:13:07.812,9.045,541.9536348684333,406.4652261513247,2.0096942477717192,270.9768174342166,27.410759819537304,0.437803035265533
2026-04-15T03:13:08.812,10.046,494.34345860968733,370.7575939572657,0.6945296707167188,247.17172930484367,16.268250566298093,0.44933163874033527
2026-04-15T03:13:09.811,11.044,570.834952515841,428.12621438688075,-1.7252816359702479,285.4174762579205,20.959742142185092,0.4521539089554959
2026-04-15T03:13:10.812,12.045,511.44918477191095,383.5868885789332,2.7174121558654747,255.72459238595548,15.43791381039523,0.4596302412668508
2026-04-15T03:13:11.820,13.053,501.6088281393895,376.20662110454214,-0.6670832615459972,250.80441406969476,11.45810870246521,0.4229143930016664
2026-04-15T03:13:12.815,14.049,526.8282428133971,395.1211821100478,0.955188420443065,263.41412140669854,24.677928907628825,0.42933116992924336
2026-04-15T03:13:13.818,15.052,530.0329277981828,397.52469584863775,-1.8465235828388415,265.0164638990914,25.815532397713753,0.44318074138446056
2026-04-15T03:13:14.816,16.049,525.3030791563706,393.9773093672775,-2.1970825602223556,262.6515395781853,11.869847926035959,0.4637282324390648
2026-04-15T03:13:15.818,17.051,538.4977228822372,403.87329216167836,3.6788241547248646,269.2488614411186,3.006980584729604,0.46583421422821636
2026-04-15T03:13:16.821,18.055,522.638610435115,391.9789578263362,-3.532129807984731,261.3193052175575,29.799010105189836,0.4458687533524771
2026-04-15T03:13:17.820,19.053,517.2502369139347,387.9376776854515,-0.3723773544267459,258.62511845696736,16.782210778309434,0.4343214269386626
2026-04-15T03:13:18.833,20.066,521.9671771874855,391.4753828906141,3.044259780333462,260.98358859374275,34.267451734782014,0.4464083551085935
2026-04-15T03:13:19.823,21.056,528.213450541878,396.1600879064099,-3.9235129031039975,264.106725270939,29.96576734696839,0.44010877105533885
2026-04-15T03:13:20.829,22.063,537.8346645756828,403.3759984317621,2.3185325752056087,268.9173322878414,16.416569480831583,0.46042812446628023
2026-04-15T03:13:21.827,23.06,563.539070214596,422.654302660947,1.6840829912465551,281.769535107298,11.111801376121207,0.44810811622797675
2026-04-15T03:13:22.826,24.059,538.966221949031,404.2246664617742,-0.7290800430687767,269.4831109745155,27.584813494624825,0.4461876270030878
2026-04-15T03:13:23.872,25.105,533.1183113793304,399.8387335344978,2.3550651478323203,266.5591556896652,10.39769840660216,0.448823977640433
2026-04-15T03:13:24.833,26.066,535.6596132915965,401.74470996869786,2.038821675027279,267.82980664579827,18.29212822385415,0.4623950996495802
2026-04-15T03:13:25.826,27.059,552.0817793675269,414.0613345256461,-3.2668351599226355,276.04088968376345,16.949699895094398,0.45451832460155406
2026-04-15T03:13:26.832,28.065,528.1473514930676,396.1105136198021,-2.254775667400054,264.0736757465338,17.83787835619171,0.4217208329431993
2026-04-15T03:13:27.829,29.062,533.5945406459377,400.19590548445376,-1.750030183292921,266.79727032296887,14.431160328779356,0.4096479398940828
2026-04-15T03:13:28.830,30.063,532.9887169941558,399.7415377456182,1.8109761725259546,266.4943584970779,19.904746177538982,0.40482658378080444
2026-04-15T03:13:29.838,31.072,531.1617024393126,398.37127682948267,5.687094989190371,265.5808512196563,16.022046003850505,0.4019349914554783
